timestamp_ms,engine_rpm,throttle_pos_pct,engine_load_pct,vehicle_speed_kmh,current_gear,lean_angle_deg,longitudinal_accel_g,lateral_accel_g,road_incline_deg,tire_press_psi,tire_temp_c,suggested_shift_action,optimal_shift_rpm,rider_style_label,hazard_alert_flag
23800,4010.7,30.1,41.5,74.2,5,8.6,0.06,0.17,4.3,30.1,26.2,0,6291.2,1,0
23900,4397.3,35.9,41.4,48.4,2,15.0,0.15,0.32,2.4,29.5,22.4,0,4805.8,0,0
24000,6819.2,74.2,58.2,92.1,3,11.9,0.38,0.17,-2.6,30.5,30.0,0,7781.1,2,0
24100,8765.2,65.9,59.2,96.4,2,31.8,0.28,0.52,-0.9,30.3,30.6,1,7868.0,2,0
24200,5674.6,81.3,75.7,76.6,3,11.2,0.33,0.23,3.6,30.7,30.8,0,8271.7,2,0
24300,3820.6,21.8,34.1,51.6,3,5.7,0.09,0.11,0.9,29.8,22.6,0,4647.9,0,0
24400,3071.2,20.3,30.9,33.8,2,2.0,0.1,0.12,-2.4,29.8,21.5,0,4464.2,0,0
24500,6518.6,77.1,70.6,136.9,6,16.0,0.36,0.25,-1.5,30.5,30.0,0,7977.5,2,0
24600,3660.7,37.9,47.8,40.3,2,4.7,0.14,0.06,2.3,29.7,22.6,0,4875.4,0,0
24700,6525.2,94.3,89.4,104.4,4,12.3,0.43,0.15,3.0,30.6,30.9,0,8406.6,2,0
24800,6816.1,90.9,78.3,143.1,6,27.8,0.38,0.44,0.5,30.1,30.5,0,8164.2,2,0
24900,7628.3,76.7,72.0,64.8,1,17.5,0.39,0.29,6.7,30.8,31.3,0,8364.6,2,0
25000,4193.4,19.5,25.2,67.1,4,2.5,0.09,0.05,2.6,29.6,22.9,0,4617.2,0,0
25100,2718.8,39.3,36.6,29.9,2,0.6,0.19,0.03,-0.1,30.1,22.7,0,4634.3,0,0
25200,7072.3,51.9,51.0,60.1,1,25.3,0.26,0.4,-1.5,30.6,30.7,0,7742.9,2,0
25300,3452.2,19.6,22.2,46.6,3,13.1,0.21,0.23,-1.9,29.6,22.7,0,4379.6,0,0
25400,4111.8,20.6,25.2,76.1,5,2.9,0.18,0.04,1.3,29.9,22.5,0,4562.6,0,0
25500,5956.5,39.7,31.1,50.6,1,9.3,0.22,0.17,-0.7,30.2,26.7,1,5940.4,1,0
25600,6873.9,63.7,75.5,110.0,4,22.9,0.23,0.33,4.7,30.5,31.4,0,8316.8,2,0
25700,4734.4,49.3,56.6,63.9,3,1.3,0.25,0.0,4.2,30.2,26.9,0,6467.0,1,0
25800,6658.7,39.7,47.2,123.2,5,3.1,0.15,0.06,2.1,30.4,26.0,1,6259.9,1,0
25900,3594.3,20.0,18.5,30.6,1,4.1,0.1,0.09,-2.4,29.7,22.6,0,4311.5,0,0
26000,5409.6,30.6,30.3,86.6,4,7.2,0.18,0.12,-1.2,30.2,26.0,0,5909.9,1,0
26100,6530.5,52.2,54.3,104.5,4,29.1,0.26,0.45,3.6,30.7,30.3,0,8015.8,2,0
26200,4751.6,31.0,31.9,76.0,4,0.8,0.15,0.01,-0.9,29.7,21.9,1,4541.7,0,0
26300,5677.7,60.6,68.8,105.0,5,13.8,0.29,0.2,3.3,30.2,27.9,0,6574.1,1,0
26400,7094.5,74.8,64.3,131.2,5,13.7,0.41,0.22,1.7,30.3,30.5,0,8047.7,2,0
26500,4667.4,39.0,40.2,39.7,1,7.2,0.11,0.15,0.6,30.4,26.9,0,6110.6,1,0
26600,4325.0,58.2,52.9,58.4,3,8.5,0.3,0.14,-1.3,30.0,26.5,0,6177.8,1,0
26700,4511.3,46.3,44.8,60.9,3,2.8,0.17,0.04,0.3,30.3,26.7,0,6148.9,1,0
26800,3178.4,15.5,27.3,42.9,3,0.7,0.07,0.01,1.0,29.9,22.8,0,4571.8,0,0
26900,4888.8,17.4,21.6,66.0,3,6.7,0.01,0.17,3.1,29.8,23.4,1,4598.3,0,0
27000,7056.1,50.1,52.0,95.3,3,10.8,0.22,0.2,-1.7,30.7,30.6,0,7746.9,2,0
27100,6571.7,59.8,49.1,88.7,3,11.0,0.3,0.21,-0.2,30.8,30.3,0,7782.3,2,0
27200,8250.4,59.3,51.1,145.0,6,17.4,0.28,0.3,0.6,31.0,30.3,0,7840.7,2,0
27300,8055.8,68.6,63.5,68.5,1,9.9,0.35,0.18,2.2,30.4,30.1,0,8059.4,2,0
27400,7020.9,37.7,32.5,129.9,5,7.6,0.16,0.15,-1.8,29.9,26.4,1,5909.9,1,0
27500,5797.9,38.4,35.5,78.3,3,11.2,0.17,0.24,-2.8,30.4,28.2,0,5900.2,1,0
27600,5671.0,50.2,52.8,90.7,4,9.3,0.22,0.16,2.2,30.2,27.1,0,6332.2,1,0
27700,5986.4,33.0,29.2,110.7,5,9.0,0.12,0.15,-3.3,30.1,26.6,1,5802.7,1,0
27800,3657.5,26.2,30.7,49.4,3,13.4,0.09,0.26,3.7,30.1,27.4,0,6135.0,1,0
27900,4749.0,37.6,37.9,64.1,3,13.9,0.2,0.23,0.1,30.2,26.4,0,6059.3,1,0
28000,9200.0,74.4,59.8,124.2,3,2.6,0.4,0.07,-3.4,30.3,31.3,1,7766.0,2,0
28100,4916.5,15.7,25.4,66.4,3,18.2,0.01,0.29,-0.7,29.9,22.9,1,4473.3,0,0
28200,4218.5,27.1,33.7,78.0,5,11.3,0.14,0.14,1.4,29.8,23.3,0,4669.5,0,0
28300,4030.3,38.9,39.2,74.6,5,3.4,0.1,0.02,-0.8,29.6,22.9,0,4632.6,0,0
28400,5305.5,55.1,60.1,58.4,2,11.9,0.22,0.25,0.6,30.4,26.2,0,6346.5,1,0
28500,3320.7,23.2,27.0,36.5,2,3.4,0.04,0.14,2.4,30.1,22.8,0,4629.6,0,0
28600,5163.3,28.7,29.9,69.7,3,7.7,0.13,0.13,-0.0,30.0,27.1,0,5958.9,1,0
28700,5924.4,33.3,27.1,50.4,1,11.1,0.16,0.17,-1.8,30.0,27.2,1,5842.1,1,0
28800,2805.6,27.7,36.8,44.9,4,3.9,0.18,0.07,-0.2,29.7,22.6,0,4630.1,0,0
28900,4683.1,45.3,58.0,51.5,2,11.0,0.24,0.16,4.0,30.2,26.8,0,6477.1,1,0
29000,3197.6,25.4,43.7,43.2,3,8.1,0.06,0.19,4.7,29.8,23.2,0,4936.2,0,0
29100,4050.8,34.9,30.2,34.4,1,1.1,0.17,0.0,-4.5,29.8,23.1,0,4357.4,0,0
29200,4323.2,78.0,75.8,58.4,3,11.5,0.31,0.15,3.2,30.4,31.0,0,8255.1,2,0
29300,3507.1,25.0,29.0,56.1,4,1.7,0.07,0.03,1.1,29.6,22.7,0,4598.3,0,0
29400,3917.3,28.2,39.2,52.9,3,5.4,0.03,0.11,2.8,30.0,22.5,0,4797.4,0,0
29500,4968.6,40.6,33.8,104.3,6,4.0,0.22,0.06,-0.9,30.5,26.8,0,5966.0,1,0
29600,5399.4,64.2,45.9,99.9,5,15.4,0.29,0.29,-3.9,29.9,26.6,0,5974.7,1,0
29700,4797.6,34.7,37.9,64.8,3,6.0,0.11,0.1,2.0,29.5,22.2,1,4742.7,0,0
29800,5303.5,57.0,57.0,45.1,1,3.8,0.23,0.05,-1.9,30.3,27.4,0,6200.1,1,0
29900,3594.0,32.0,26.6,66.5,5,8.0,0.13,0.21,-3.0,29.6,22.3,0,4385.5,0,0
30000,4572.5,33.5,28.6,84.6,5,7.4,0.12,0.14,-2.8,30.1,23.2,1,4417.3,0,0
30100,4655.6,55.0,56.0,86.1,5,4.2,0.29,0.05,2.0,29.9,26.4,0,6362.5,1,0
30200,5809.1,37.9,43.5,63.9,2,7.2,0.16,0.09,0.8,30.2,27.0,0,6160.4,1,0
30300,3858.4,54.0,59.9,81.0,6,5.7,0.2,0.06,2.5,29.8,25.9,0,6429.8,1,0
30400,6356.2,40.0,39.4,69.9,2,4.6,0.18,0.0,2.2,30.1,27.0,1,6170.5,1,0
30500,6877.7,66.5,58.5,110.0,4,17.3,0.31,0.32,-0.6,30.6,30.8,0,7877.5,2,0
30600,5175.7,63.4,59.0,95.8,5,9.7,0.28,0.16,0.3,29.8,27.1,0,6322.5,1,0
30700,2254.0,16.9,22.6,24.8,2,3.9,0.09,0.09,-0.8,29.6,22.3,0,4435.7,0,0
30800,5890.8,55.3,54.9,109.0,5,0.4,0.27,0.01,-0.0,30.3,28.0,0,6257.9,1,0
30900,3959.6,34.1,35.4,53.5,3,6.3,0.25,0.03,-1.9,29.5,21.8,0,4538.8,0,0
31000,4369.3,32.6,37.2,91.8,6,6.5,0.09,0.1,1.5,29.8,22.8,0,4712.7,0,0
31100,2865.2,28.6,41.8,31.5,2,3.5,0.19,0.05,3.2,29.7,22.4,0,4844.7,0,0
31200,3906.6,10.6,19.0,82.0,6,19.2,0.05,0.36,-1.5,30.3,23.3,0,4358.9,0,0
31300,6655.7,68.1,71.3,56.6,1,21.6,0.3,0.38,3.7,30.6,30.4,0,8222.2,2,0
31400,8202.9,80.5,69.6,131.2,4,27.2,0.34,0.43,0.8,30.4,30.6,1,8071.0,2,0
31500,4507.9,54.3,55.6,60.9,3,3.3,0.21,0.05,1.1,30.0,26.7,0,6316.3,1,0
31600,2286.4,33.0,32.8,30.9,3,0.5,0.16,0.0,-3.7,30.0,22.7,0,4424.9,0,0
31700,3716.3,22.9,17.9,40.9,2,1.1,0.06,0.0,-4.0,29.5,22.6,0,4234.1,0,0
31800,3742.4,39.8,41.9,59.9,4,5.5,0.17,0.07,0.9,30.0,23.4,0,4741.9,0,0
31900,4181.8,33.1,45.6,46.0,2,11.1,0.22,0.18,2.5,30.0,22.2,0,4858.0,0,0
32000,4941.2,47.6,45.2,79.1,4,11.3,0.23,0.19,-1.2,30.4,27.3,0,6088.9,1,0
32100,4538.5,32.3,42.3,49.9,2,8.5,0.15,0.13,4.7,30.3,26.4,0,6318.2,1,0
32200,3747.5,47.5,55.7,78.7,6,10.4,0.15,0.18,2.3,30.2,25.9,0,6373.6,1,0
32300,3891.4,34.4,30.8,33.1,1,8.3,0.19,0.12,-1.8,29.9,23.1,0,4489.4,0,0
32400,6112.0,82.1,65.9,67.2,2,34.5,0.32,0.56,0.6,30.3,30.4,0,8016.4,2,0
32500,5232.3,30.3,41.6,57.6,2,6.7,-0.0,0.17,6.7,30.5,26.2,0,6400.7,1,0
32600,4284.6,26.4,29.7,57.8,3,3.3,0.14,0.09,-2.6,30.6,27.2,0,5838.7,1,0
32700,6340.1,55.4,56.9,69.7,2,6.7,0.25,0.08,1.8,29.9,26.0,0,6365.2,1,0
32800,4149.5,25.4,28.7,56.0,3,4.0,0.18,0.05,-0.3,29.8,22.5,0,4531.2,0,0
32900,3646.9,27.3,38.8,67.5,5,8.6,0.01,0.18,2.3,30.0,23.2,0,4767.9,0,0
33000,2784.7,17.3,30.3,44.6,4,1.7,0.09,0.0,3.7,29.9,22.3,0,4728.3,0,0
33100,6536.8,30.7,31.3,104.6,4,7.0,0.13,0.11,-0.5,30.5,26.2,1,5954.9,1,0
33200,2165.5,26.7,39.3,18.4,1,15.0,0.13,0.25,3.3,29.9,22.9,0,4820.1,0,0
33300,4963.9,25.8,38.7,79.4,4,17.1,0.02,0.27,6.1,29.8,22.5,1,4936.9,0,0
33400,4699.7,23.1,30.5,51.7,2,11.8,0.11,0.19,0.7,29.8,22.9,1,4595.5,0,0
33500,4524.3,11.7,20.1,72.4,4,13.2,-0.04,0.23,2.5,29.8,22.6,0,4551.5,0,0
33600,6961.9,50.4,41.8,76.6,2,3.4,0.31,0.06,-1.0,30.7,30.3,0,7658.1,2,0
33700,4977.8,32.2,31.7,67.2,3,4.1,0.12,0.04,0.5,30.4,27.1,0,6005.1,1,0
33800,5238.1,48.3,46.2,70.7,3,9.1,0.21,0.2,0.1,30.2,27.3,0,6157.4,1,0
33900,2782.1,28.2,33.1,51.5,5,16.9,0.14,0.28,2.5,29.8,22.5,0,4708.9,0,0
34000,6491.5,59.8,58.7,71.4,2,14.5,0.23,0.25,3.5,30.3,27.7,1,6462.0,1,0
34100,4851.1,39.0,39.1,77.6,4,2.1,0.21,0.03,0.2,30.2,27.6,0,6078.8,1,0
34200,3457.6,15.4,29.1,38.0,2,8.0,0.1,0.13,4.3,29.6,24.1,0,4744.2,0,0
34300,3304.9,18.4,25.4,52.9,4,11.4,-0.01,0.17,4.3,29.7,22.7,0,4699.4,0,0
34400,4376.5,25.7,23.9,81.0,5,14.1,0.1,0.19,2.6,29.9,22.8,0,4604.8,0,0
34500,4946.9,50.7,48.2,66.8,3,5.8,0.2,0.12,-0.8,30.2,26.7,0,6142.9,1,0
34600,4680.5,43.0,41.0,63.2,3,6.4,0.15,0.08,-1.0,30.4,27.1,0,6045.1,1,0
34700,4916.0,16.1,15.0,90.9,5,8.4,0.07,0.13,-1.5,29.9,22.3,1,4311.1,0,0
34800,3650.6,12.6,26.4,49.3,3,1.3,0.05,0.08,2.9,30.2,22.7,0,4646.0,0,0
34900,4848.5,43.6,39.9,65.5,3,6.5,0.16,0.15,-2.5,30.1,27.3,0,5965.0,1,0
35000,6202.6,39.3,42.2,99.2,4,10.2,0.25,0.15,2.2,30.1,26.5,0,6205.2,1,0
35100,5763.9,76.3,71.1,92.2,4,30.7,0.35,0.5,-2.2,30.1,30.7,0,7954.5,2,0
35200,5576.2,37.6,47.9,61.3,2,15.9,0.16,0.22,2.6,30.1,27.1,0,6289.7,1,0
35300,4073.3,16.2,21.6,75.4,5,9.6,0.07,0.2,0.5,29.8,22.8,0,4483.1,0,0
35400,3173.9,25.3,34.3,42.8,3,0.1,0.02,0.0,3.8,29.9,22.6,0,4784.5,0,0
35500,3742.2,32.0,34.2,31.8,1,4.2,0.06,0.1,3.4,30.2,27.2,0,6161.1,1,0
35600,4974.2,38.0,50.7,79.6,4,2.6,0.21,0.05,4.1,29.6,22.9,0,4992.6,0,0
35700,5225.2,60.6,63.9,70.5,3,6.1,0.33,0.09,4.2,30.6,27.0,0,6553.9,1,0
35800,8241.3,91.5,83.5,90.7,2,41.7,0.48,0.62,0.9,30.4,30.6,1,8240.4,2,0
35900,5246.9,63.3,44.6,84.0,4,7.2,0.3,0.11,-2.4,29.8,26.6,0,6027.9,1,0
36000,4046.4,19.6,23.9,74.9,5,5.9,0.04,0.11,-2.1,29.5,23.3,0,4391.4,0,0
36100,5314.1,41.1,30.3,98.3,5,9.0,0.18,0.13,-4.7,30.5,27.6,0,5751.0,1,0
36200,5181.3,53.8,48.7,108.8,6,14.1,0.15,0.23,-2.2,30.3,26.7,0,6085.0,1,0
36300,5818.9,48.1,49.4,107.6,5,13.4,0.2,0.22,0.7,30.3,27.3,0,6222.8,1,0
36400,6216.9,91.0,76.6,52.8,1,31.0,0.43,0.44,-0.9,30.5,31.2,0,8078.3,2,0
36500,4578.7,37.5,35.4,61.8,3,6.5,0.16,0.07,0.0,29.4,23.3,0,4627.2,0,0
36600,7373.6,63.4,62.3,136.4,5,35.8,0.25,0.5,1.7,30.3,30.9,0,8025.3,2,0
36700,4799.8,68.7,57.7,64.8,3,16.0,0.34,0.25,-0.3,30.2,31.4,0,7881.3,2,0
36800,3491.8,28.3,31.3,55.9,4,3.9,0.17,0.06,-2.3,29.8,23.2,0,4471.3,0,0
36900,4212.1,22.5,24.6,67.4,4,9.1,0.05,0.17,0.4,30.0,22.7,0,4511.9,0,0
37000,4639.3,28.4,28.3,62.6,3,0.5,0.1,0.0,-1.7,29.6,22.7,1,4460.8,0,0
37100,3719.4,17.8,20.0,68.8,5,5.1,-0.11,0.05,-0.2,29.9,24.1,0,4432.4,0,0
37200,4045.9,21.3,33.6,54.6,3,0.7,0.13,0.0,3.9,30.0,23.3,0,4776.6,0,0
37300,5487.4,25.4,24.6,74.1,3,7.2,0.09,0.13,-0.2,29.9,27.1,0,5887.7,1,0
37400,4210.5,35.9,42.6,88.4,6,1.9,0.15,0.08,4.9,29.9,22.8,0,4932.6,0,0
37500,1839.0,20.4,41.9,24.8,3,0.1,0.02,0.0,4.1,29.8,22.8,0,4885.9,0,0
37600,6113.2,72.7,66.2,67.2,2,14.0,0.34,0.2,-0.9,30.5,31.1,0,7951.3,2,0
37700,4201.0,16.4,19.7,56.7,3,0.7,0.09,0.02,-2.3,30.0,22.5,0,4333.7,0,0
37800,5169.5,72.6,67.2,95.6,5,24.1,0.3,0.39,0.4,30.7,30.2,0,8022.4,2,0
37900,3457.7,29.5,39.4,55.3,4,4.4,0.14,0.07,3.4,30.0,23.3,0,4825.1,0,0
38000,4782.4,32.9,33.0,76.5,4,7.5,0.06,0.08,-0.7,29.8,23.7,1,4563.2,0,0
38100,6214.2,29.1,39.9,99.4,4,2.3,0.15,0.05,2.8,30.5,27.7,1,6202.9,1,0
38200,5269.1,58.1,56.6,58.0,2,13.7,0.22,0.21,3.5,29.8,27.3,0,6437.8,1,0
38300,6241.0,76.5,71.2,115.5,5,22.6,0.38,0.35,-1.4,30.5,30.8,0,7989.3,2,0
38400,5319.2,40.5,38.7,98.4,5,15.9,0.21,0.29,-1.2,30.2,27.7,0,6010.6,1,0
38500,7994.6,73.8,72.7,87.9,2,12.9,0.47,0.23,2.3,30.6,31.8,0,8174.6,2,0
38600,3152.6,30.7,40.9,34.7,2,13.5,0.16,0.19,0.9,29.7,23.1,0,4730.5,0,0
38700,3650.8,30.7,32.8,76.7,6,11.8,0.19,0.24,-1.2,30.0,23.6,0,4539.0,0,0
38800,3074.4,46.8,41.2,56.9,5,4.7,0.24,0.11,-0.4,30.0,26.0,0,6077.3,1,0
38900,5520.2,75.7,72.2,102.1,5,25.6,0.36,0.39,0.3,30.6,31.2,0,8081.1,2,0
39000,3996.0,92.2,79.8,73.9,5,46.1,0.34,0.62,-3.4,31.1,31.2,0,8003.9,2,0
39100,2987.7,20.6,22.0,40.3,3,5.8,0.16,0.11,2.4,29.8,22.7,0,4572.8,0,0
39200,3334.5,21.7,24.6,53.4,4,10.7,0.19,0.18,-0.7,29.7,22.8,0,4464.3,0,0
39300,5074.7,49.3,36.5,68.5,3,0.8,0.25,0.0,-6.5,30.1,27.5,0,5747.3,1,0
39400,3989.8,37.4,37.8,33.9,1,4.0,0.13,0.12,0.4,29.8,23.2,0,4673.3,0,0
39500,9037.3,94.2,73.3,144.6,4,10.3,0.44,0.17,-1.4,30.6,31.3,1,8018.2,2,0
39600,6360.6,58.6,58.9,85.9,3,13.6,0.25,0.22,4.7,31.0,31.5,0,8119.9,2,0
39700,4199.9,31.9,24.8,67.2,4,7.9,0.12,0.14,-1.0,29.9,23.2,0,4454.2,0,0
39800,5222.2,61.3,55.8,70.5,3,3.6,0.3,0.1,-2.2,30.1,27.2,0,6168.2,1,0
39900,5152.3,43.3,51.2,69.6,3,9.4,0.23,0.16,1.8,30.7,27.3,0,6293.6,1,0
40000,3975.0,31.8,37.2,43.7,2,5.3,0.13,0.09,-1.2,29.6,22.3,0,4594.4,0,0
40100,6132.0,80.6,67.7,67.5,2,12.4,0.41,0.16,-1.4,30.3,31.5,0,7947.3,2,0
40200,5875.0,41.0,45.0,64.6,2,7.9,0.22,0.13,1.8,30.1,27.2,0,6219.8,1,0
40300,5431.1,71.2,63.9,59.7,2,10.4,0.32,0.21,-2.1,30.3,31.4,0,7872.5,2,0
40400,4927.7,37.1,31.2,103.5,6,4.6,0.26,0.06,-3.1,29.9,23.0,0,4433.3,0,0
40500,7125.5,66.1,64.4,78.4,2,9.8,0.4,0.16,4.8,30.6,31.1,0,8190.0,2,0
40600,4067.7,19.5,25.8,44.7,2,0.1,0.14,0.0,1.9,29.9,23.6,0,4597.6,0,0
40700,3865.1,25.0,29.1,61.8,4,1.0,0.12,0.06,-0.2,29.6,22.2,0,4542.4,0,0
40800,8772.2,58.8,52.1,140.4,4,9.5,0.23,0.15,0.5,30.5,29.8,1,7847.5,2,0
40900,2756.3,32.5,39.4,30.3,2,2.8,0.16,0.04,1.8,30.2,23.6,0,4752.4,0,0
41000,4134.1,16.3,22.1,66.1,4,8.4,0.08,0.15,2.9,30.0,23.0,0,4597.2,0,0
41100,4727.8,82.8,68.6,75.6,4,14.2,0.49,0.24,-1.4,30.7,30.0,0,7960.9,2,0
41200,8426.4,88.4,80.5,92.7,2,18.8,0.4,0.32,1.4,30.7,30.7,1,8229.1,2,0
41300,4049.6,32.7,33.7,44.5,2,6.8,0.11,0.08,-0.8,30.5,27.2,0,5969.4,1,0
41400,5599.6,52.9,46.8,103.6,5,16.1,0.34,0.3,0.0,30.2,27.0,0,6162.6,1,0
41500,4147.8,22.9,31.7,76.7,5,14.5,0.07,0.27,0.9,29.8,23.0,0,4621.2,0,0
41600,4605.8,29.9,34.3,73.7,4,7.9,0.13,0.14,0.5,29.8,23.3,0,4633.8,0,0
41700,4172.9,22.8,23.0,35.5,1,8.0,0.07,0.18,2.3,29.6,22.7,0,4580.9,0,0
41800,6169.1,55.7,56.7,83.3,3,9.6,0.26,0.16,1.7,30.1,26.4,0,6357.9,1,0
41900,5728.1,26.1,22.0,91.6,4,9.0,0.13,0.13,-3.3,30.5,27.5,1,5717.3,1,0
42000,4310.0,36.6,30.1,47.4,2,9.1,0.18,0.16,-2.9,30.1,27.7,0,5831.2,1,0
42100,3689.2,30.2,28.5,49.8,3,0.8,0.15,0.05,-0.4,30.2,27.1,0,5923.4,1,0
42200,3428.8,18.4,29.0,54.9,4,7.3,0.06,0.11,5.1,29.9,21.9,0,4775.6,0,0
42300,4564.6,45.1,41.7,61.6,3,10.7,0.15,0.16,-1.6,30.2,27.0,0,6027.7,1,0
42400,4403.9,21.0,27.9,70.5,4,5.9,0.14,0.07,-0.0,29.7,22.5,0,4533.5,0,0
42500,5867.8,55.0,50.4,108.6,5,2.7,0.3,0.04,-0.8,30.3,26.9,0,6166.5,1,0
42600,4159.6,24.3,30.4,56.2,3,6.4,0.13,0.11,-0.9,30.0,23.0,0,4525.5,0,0
42700,7162.2,87.3,79.5,132.5,5,35.9,0.37,0.53,0.9,30.4,31.8,0,8196.9,2,0
42800,3986.6,15.3,20.7,43.9,2,0.0,0.11,0.0,4.0,30.0,23.4,0,4628.3,0,0
42900,2986.0,23.5,26.9,55.2,5,4.3,0.1,0.06,1.6,29.7,21.9,0,4596.7,0,0
43000,2607.2,22.7,29.0,28.7,2,10.6,0.07,0.18,-1.5,29.4,22.4,0,4480.5,0,0
43100,5619.5,27.1,38.5,47.8,1,9.0,0.09,0.2,7.4,30.4,27.6,0,6394.4,1,0
43200,6081.2,35.7,27.1,97.3,4,8.4,0.17,0.16,0.7,30.4,26.7,1,5956.2,1,0
43300,5155.2,29.4,37.7,69.6,3,14.7,0.06,0.31,-0.9,29.8,23.3,1,4609.9,0,0
43400,4432.3,31.2,41.8,82.0,5,7.8,0.16,0.11,4.0,29.9,22.8,0,4883.4,0,0
43500,6135.0,51.0,44.3,82.8,3,7.7,0.25,0.14,-0.7,30.3,27.5,1,6101.8,1,0
43600,3962.3,12.6,24.4,43.6,2,12.9,0.08,0.21,4.7,30.1,23.3,0,4702.9,0,0
43700,6426.4,88.8,76.1,86.8,3,19.7,0.4,0.4,-1.7,30.8,31.5,0,8037.5,2,0
43800,5581.2,62.1,65.8,75.3,3,9.4,0.29,0.17,4.1,30.1,26.2,0,6573.5,1,0
43900,4133.2,26.0,32.6,55.8,3,2.0,0.1,0.0,1.0,29.6,23.3,0,4636.2,0,0
44000,4564.9,28.7,37.5,73.0,4,9.6,0.09,0.14,3.7,29.6,22.4,0,4817.3,0,0
44100,5261.3,70.0,66.8,84.2,4,18.7,0.34,0.26,5.3,30.8,31.5,0,8238.3,2,0
44200,4030.8,33.9,31.1,74.6,5,6.6,0.19,0.15,-2.3,30.1,24.2,0,4468.4,0,0
44300,3377.3,30.6,43.9,70.9,6,14.4,0.08,0.21,3.7,29.5,22.3,0,4892.3,0,0
44400,7037.0,73.8,57.7,77.4,2,7.0,0.44,0.13,-3.0,30.5,31.4,0,7756.9,2,0
44500,6794.0,57.8,51.9,108.7,4,13.5,0.26,0.22,-2.1,30.5,30.4,0,7727.9,2,0
44600,6222.0,69.8,58.0,84.0,3,4.7,0.45,0.07,-1.5,30.9,30.8,0,7828.2,2,0
44700,4818.7,42.0,47.9,77.1,4,6.1,0.14,0.07,1.8,30.1,26.9,0,6253.9,1,0
44800,3744.5,10.6,15.1,50.6,3,13.8,0.02,0.21,0.6,29.6,23.4,0,4406.9,0,0
44900,4720.9,38.0,38.7,99.1,6,9.2,0.07,0.15,0.1,30.2,23.6,0,4667.9,0,0
45000,4865.1,32.7,37.9,77.8,4,15.3,0.14,0.24,0.9,30.2,27.6,0,6094.1,1,0
45100,6249.2,49.3,47.8,131.2,6,2.7,0.29,0.06,2.0,30.1,26.7,0,6263.2,1,0
45200,4717.0,19.5,30.0,87.3,5,0.6,0.02,0.0,2.2,29.7,23.4,1,4657.8,0,0
45300,5209.3,72.4,70.0,96.4,5,10.8,0.36,0.13,3.2,30.4,30.7,0,8185.3,2,0
45400,3866.5,14.6,29.8,71.5,5,11.8,0.0,0.22,5.1,29.9,23.1,0,4785.4,0,0
45500,5118.9,26.4,27.9,69.1,3,8.2,0.13,0.1,0.4,30.1,26.7,0,5954.7,1,0
45600,2481.5,28.5,33.9,27.3,2,0.7,0.16,0.0,-0.8,29.7,23.4,0,4570.6,0,0
45700,5675.2,61.8,56.2,76.6,3,4.6,0.4,0.08,2.0,30.0,26.8,0,6365.9,1,0
45800,4199.0,26.7,26.9,35.7,1,10.0,0.18,0.16,-2.4,30.0,23.1,0,4416.9,0,0
45900,3659.2,26.0,23.9,49.4,3,11.9,0.11,0.22,-1.2,30.0,23.4,0,4433.4,0,0
46000,3567.2,11.1,23.4,48.2,3,3.5,-0.05,0.0,3.0,29.7,22.3,0,4616.0,0,0
46100,3164.3,26.0,32.4,42.7,3,13.5,0.13,0.17,0.2,30.3,27.7,0,5997.5,1,0
46200,4869.1,48.1,40.4,102.3,6,10.5,0.3,0.19,-2.5,30.4,28.1,0,5971.5,1,0
46300,5795.4,58.4,35.7,107.2,5,3.5,0.31,0.07,-3.2,30.1,26.6,0,5883.2,1,0
46400,7519.7,62.4,52.6,82.7,2,5.5,0.28,0.11,0.6,30.5,30.2,0,7858.8,2,0
46500,4056.7,15.1,18.7,54.8,3,4.3,0.1,0.09,3.4,29.8,23.3,0,4575.3,0,0
46600,4885.8,23.6,33.9,66.0,3,5.2,0.08,0.09,3.3,30.0,23.5,1,4756.4,0,0
46700,5651.8,65.3,60.4,76.3,3,19.6,0.29,0.3,0.8,30.4,30.5,0,7959.5,2,0
46800,2739.9,19.2,32.9,43.8,4,5.7,0.07,0.04,5.5,29.7,22.9,0,4843.3,0,0
46900,6081.8,61.1,53.8,82.1,3,2.8,0.33,0.1,0.2,30.9,31.3,0,7856.1,2,0
47000,4192.0,13.5,21.3,67.1,4,12.6,-0.01,0.18,0.2,29.9,23.1,0,4462.7,0,0
47100,7894.8,91.2,62.0,145.0,5,34.1,0.38,0.57,-5.9,30.9,31.6,1,7677.4,2,0
47200,4076.2,12.7,22.2,75.4,5,11.2,-0.02,0.17,-0.6,29.9,23.4,0,4438.8,0,0
47300,5894.5,60.0,60.0,64.8,2,9.9,0.23,0.16,2.6,30.8,30.7,0,8038.9,2,0
47400,4679.9,31.1,37.5,74.9,4,5.2,0.22,0.06,4.4,30.8,27.6,0,6248.2,1,0
47500,5792.2,89.5,72.6,78.2,3,9.3,0.41,0.16,-1.6,30.7,31.1,0,8000.1,2,0
47600,3636.5,13.2,22.4,40.0,2,8.9,0.07,0.16,1.7,29.5,22.7,0,4543.1,0,0
47700,5098.8,35.6,36.8,43.3,1,17.9,0.13,0.24,3.1,30.0,26.9,0,6181.4,1,0
47800,6616.0,62.9,60.8,89.3,3,26.1,0.25,0.43,0.5,30.7,31.5,0,7953.7,2,0
